AcademicYearKey,AcademicYearSort,YearBreakdown,GeographyKey,SchoolTypeKey,EducationPhase,NumSchools,Enrolments,SessionsPossible,OverallAbsenceSessions,AuthorisedAbsenceSessions,UnauthorisedAbsenceSessions,OverallAbsenceRateSource,AuthorisedAbsenceRateSource,UnauthorisedAbsenceRateSource,AttendanceRateSource,PersistentAbsentees,PersistentAbsenceRateSource,SevereAbsentees,SevereAbsenceRateSource,IllnessAbsenceRateSource,AppointmentsAbsenceRateSource,UnauthorisedHolidayAbsenceRateSource
2009/10,2009,Five half terms,LA|E08000029,State-funded primary,State-funded primary,64,15103,4481933,222305,200430,21875,0.0496003,0.044719499999999995,0.0048807,0.9503997,1917,0.1269284,36,0.0023836,0.03141345486,0.00234920959,0.00096364671
2009/10,2009,Five half terms,LA|E08000029,State-funded secondary,State-funded secondary,14,15713,4746468,326299,274915,51384,0.0687456,0.0579199,0.0108257,0.9312544,3279,0.2086807,148,0.009419,0.0400023765,0.0043712503699999995,0.0007845834
2009/10,2009,Five half terms,LA|E08000030,State-funded secondary,State-funded secondary,19,17835,5305298,381806,304753,77053,0.0719669,0.0574431,0.0145238,0.9280330999999999,4072,0.22831510000000002,175,0.0098122,0.039624352859999996,0.00473903634,0.00171451255
2009/10,2009,Five half terms,LA|E08000031,State-funded primary,State-funded primary,76,17052,5009402,304961,259730,45231,0.0608777,0.0518485,0.0090292,0.9391223,3418,0.2004457,59,0.0034599999999999995,0.03587374301,0.00205533515,0.00072164302
2009/10,2009,Five half terms,LA|E10000028,State-funded primary,State-funded primary,295,50022,14912021,752885,708855,44030,0.0504885,0.0475358,0.0029527,0.9495115,6528,0.1305026,87,0.0017392,0.032632196530000004,0.0022834597700000002,0.00042442269
2009/10,2009,Five half terms,LA|E06000019,Special,Special,4,200,57973,4496,4050,446,0.07755329999999999,0.06986010000000001,0.0076932,0.9224467000000001,53,0.265,1,0.005,0.04110534214,0.01121211599,0.0
2009/10,2009,Five half terms,LA|E10000034,Total,Total,237,66242,19520886,1120792,961827,158965,0.057415,0.0492717,0.0081433,0.942585,10888,0.16436699999999999,307,0.0046345,0.03520162968,0.00316594237,0.00089135298
2009/10,2009,Five half terms,LA|E06000051,State-funded secondary,State-funded secondary,22,16291,4878878,324617,283422,41195,0.0665352,0.0580916,0.0084435,0.9334648,3282,0.2014609,124,0.0076116,0.0427901661,0.0043926083,0.0007686193400000001
2009/10,2009,Five half terms,LA|E10000031,Special,Special,9,828,244802,23853,21761,2092,0.09743790000000001,0.0888922,0.0085457,0.9025621,222,0.26811589999999996,32,0.0386473,0.048721007180000005,0.01095987778,0.00119280071
2008/09,2008,Five half terms,REG|E12000003,State-funded secondary,State-funded secondary,319,306169,90363555,6879301,5185089,1694212,0.0761292,0.0573803,0.0187488,0.9238708,71707,0.23420729999999998,5076,0.0165791,0.03779490526,0.0040869020700000005,0.00165805783
2008/09,2008,Five half terms,REG|E12000004,Special,Special,78,5239,1529106,152763,125895,26868,0.09990349999999999,0.0823324,0.0175711,0.9000965,1615,0.3082649,159,0.030349300000000003,0.04167860175,0.010206617460000001,0.00044078042999999995
2008/09,2008,Five half terms,REG|E12000006,State-funded primary,State-funded primary,2022,360945,106017457,5436344,4803904,632440,0.0512778,0.0453124,0.005965399999999999,0.9487222,48878,0.1354168,1176,0.0032581,0.03229312508,0.00263762222,0.00146608874
2008/09,2008,Five half terms,REG|E12000009,Special,Special,89,6195,1781998,175921,142511,33410,0.09872120000000001,0.0799726,0.0187486,0.9012788,1882,0.3037934,202,0.0326069,0.04000958475,0.01024019107,0.00025364787
2008/09,2008,Five half terms,REG|E12000009,State-funded primary,State-funded primary,1909,319689,92631116,4797475,4359540,437935,0.0517912,0.047063499999999994,0.0047277000000000005,0.9482088,43599,0.1363794,876,0.0027402,0.032533830209999996,0.00277883946,0.0009868498200000001
2009/10,2009,Five half terms,REG|E12000001,State-funded secondary,State-funded secondary,198,154503,45960858,3274371,2625770,648601,0.07124259999999999,0.0571306,0.014112,0.9287574000000001,34665,0.2243646,1596,0.010329900000000001,0.04208172093,0.00380508562,0.00096377661
2009/10,2009,Five half terms,REG|E12000002,State-funded secondary,State-funded secondary,455,404186,120651519,8352411,6479141,1873270,0.0692276,0.053701299999999993,0.0155263,0.9307723999999999,84554,0.2091958,4564,0.011291800000000001,0.038463436170000004,0.0039357399199999995,0.00127766315
2009/10,2009,Five half terms,REG|E12000002,Total,Total,3106,884533,264299844,15806364,12980046,2826318,0.0598047,0.0491111,0.010693600000000001,0.9401953,152119,0.17197659999999998,6359,0.0071891,0.03454665301,0.00325367956,0.0012608406999999999
2009/10,2009,Five half terms,REG|E12000004,Special,Special,81,5765,1669084,164686,137038,27648,0.09866849999999999,0.08210369999999999,0.0165648,0.9013315,1768,0.3066782,188,0.032610600000000003,0.04365148788,0.0101283099,0.00040501257
2009/10,2009,Five half terms,REG|E12000007,State-funded primary,State-funded primary,1785,515825,150207601,8045549,6603982,1441567,0.053562900000000004,0.043965699999999996,0.0095972,0.9464371,78536,0.1522532,1835,0.0035574,0.031532811710000004,0.00270188724,0.00184747641
2009/10,2009,Five half terms,REG|E12000008,Total,Total,3306,1005028,295744963,17770398,14908257,2862141,0.0600869,0.0504092,0.009677700000000001,0.9399131000000001,169663,0.1688142,6613,0.0065799,0.03510213968,0.0034203253700000004,0.0013054322099999998
2010/11,2010,Five half terms,REG|E12000003,Special,Special,81,5933,1698778,179588,145862,33726,0.105716,0.0858629,0.0198531,0.894284,1898,0.3199056,223,0.0375864,0.04863613727,0.01121335454,0.0006292758699999999
2007/08,2007,Five half terms,LA|E08000001,State-funded primary,State-funded primary,97,20588,6104257,321881,283756,38125,0.0527306,0.046484899999999996,0.0062456000000000005,0.9472694,3052,0.1482417,70,0.0034000000000000002,0.030565554499999998,0.0026787863,0.00075373629
2007/08,2007,Five half terms,LA|E08000002,Special,Special,3,207,56824,4773,4472,301,0.08399620000000001,0.0786991,0.0052971,0.9160038,46,0.2222222,4,0.0193237,0.044857806560000005,0.012424327749999999,0.0
2007/08,2007,Five half terms,LA|E08000002,State-funded secondary,State-funded secondary,14,11666,3476000,228416,191412,37004,0.0657123,0.055066699999999996,0.0106456,0.9342877,2490,0.2134408,105,0.0090005,0.0361835443,0.00396662831,0.0005497698499999999
2007/08,2007,Five half terms,LA|E08000003,State-funded primary,State-funded primary,131,31920,9212437,597481,493378,104103,0.06485590000000001,0.053555599999999995,0.011300300000000001,0.9351441,6915,0.2166353,231,0.0072368,0.03426661154,0.00233336738,0.00107843343
2007/08,2007,Five half terms,LA|E08000006,Special,Special,5,495,115550,13379,9769,3610,0.1157854,0.0845435,0.0312419,0.8842146,153,0.3090909,18,0.036363599999999996,0.04181739507,0.006490696670000001,0.00057118131
2007/08,2007,Five half terms,LA|E08000006,Total,Total,103,27412,7924724,537889,424790,113099,0.0678748,0.0536031,0.0142717,0.9321252,5988,0.21844449999999999,286,0.010433399999999999,0.03612441266,0.00395445949,0.00137443272
2007/08,2007,Five half terms,LA|E08000007,Special,Special,8,434,130620,14470,11555,2915,0.1107794,0.0884627,0.022316600000000002,0.8892206,144,0.3317972,18,0.0414747,0.04421987444,0.01003674782,7.655795e-05
2007/08,2007,Five half terms,LA|E08000007,State-funded primary,State-funded primary,92,18678,5624717,270224,249605,20619,0.0480422,0.0443765,0.0036658000000000003,0.9519578,2296,0.1229254,30,0.0016062000000000001,0.031216681660000002,0.0026666230499999997,0.0004947804499999999
2007/08,2007,Five half terms,LA|E08000008,Special,Special,5,377,113466,13232,10799,2433,0.11661640000000001,0.0951739,0.0214425,0.8833835999999999,136,0.36074269999999997,17,0.0450928,0.05075529233,0.00790545185,0.0
2007/08,2007,Five half terms,LA|E10000004,State-funded primary,State-funded primary,266,45515,13437485,629880,573845,56035,0.0468748,0.0427048,0.0041700999999999995,0.9531252,5069,0.11136990000000001,140,0.0030759,0.02410555249,0.00224528623,0.00028874451
2007/08,2007,Five half terms,LA|E10000017,State-funded secondary,State-funded secondary,84,68619,20198059,1436640,1209228,227412,0.0711276,0.0598685,0.0112591,0.9288724,14910,0.2172868,1006,0.0146607,0.035950632680000004,0.00392844679,0.0005117323399999999
2010/11,2010,Five half terms,REG|E12000004,Total,Total,2017,554779,163820237,9553581,7816685,1736896,0.0583175,0.047714999999999994,0.010602499999999999,0.9416825,90950,0.1639392,3654,0.0065864,0.03329419552,0.00335247958,0.0012445043599999999
2010/11,2010,Five half terms,REG|E12000005,State-funded primary,State-funded primary,1788,377484,110497655,5801788,4888006,913782,0.052506000000000004,0.0442363,0.0082697,0.947494,54069,0.1432352,1477,0.0039127,0.032381338770000004,0.0023554889,0.00181538694
2010/11,2010,Five half terms,REG|E12000006,Special,Special,92,7621,2231145,206343,178925,27418,0.09248300000000001,0.0801943,0.012288799999999999,0.907517,2159,0.2832962,210,0.027555399999999997,0.04423872048,0.010383457819999999,0.00035228548999999997
2010/11,2010,Five half terms,REG|E12000008,Special,Special,186,13920,3994394,389665,310300,79365,0.097553,0.0776839,0.0198691,0.902447,4128,0.2965517,410,0.029453999999999998,0.042717118039999995,0.00960721451,0.00030743086
2010/11,2010,Five half terms,REG|E12000008,Total,Total,3294,1005490,294384807,16659185,13839063,2820122,0.056589799999999996,0.0470101,0.0095797,0.9434102,154433,0.1535898,6202,0.006168099999999999,0.03375444576,0.0033934461799999998,0.00153825194
2011/12,2011,Five half terms,REG|E12000003,State-funded secondary,State-funded secondary,314,294441,89332141,5454792,3985470,1469322,0.061061899999999995,0.0446141,0.0164479,0.9389381,51632,0.17535599999999998,3492,0.0118598,0.03153419328,0.0038138344899999997,0.00198060852
2011/12,2011,Five half terms,REG|E12000007,State-funded primary,State-funded primary,1774,537572,160618815,6978724,5574910,1403814,0.043449,0.0347089,0.00874,0.956551,56365,0.1048511,1615,0.0030042000000000003,0.026964854649999998,0.00248592919,0.00217390472
2011/12,2011,Five half terms,REG|E12000007,Total,Total,2333,943716,283927723,13679157,10649174,3029983,0.0481783,0.0375066,0.0106717,0.9518217,117085,0.12406800000000001,4598,0.0048722,0.02794631646,0.00328103572,0.00174204546
2011/12,2011,Five half terms,REG|E12000008,Special,Special,184,13943,4157475,392199,309080,83119,0.0943359,0.0743432,0.019992700000000002,0.9056641,4030,0.2890339,443,0.0317722,0.04179868790999999,0.00965610136,0.00054985298
2012/13,2012,Six half terms,REG|E12000001,Special,Special,61,5236,1827879,170621,122400,48221,0.0933437,0.0669629,0.0263808,0.9066563,1487,0.2839954,159,0.0303667,0.03906057239,0.00811432267,0.00111167096
2012/13,2012,Six half terms,REG|E12000002,Total,Total,3059,886639,315497070,16462071,13090652,3371419,0.052178199999999994,0.0414922,0.0106861,0.9478218,120001,0.13534369999999998,5015,0.0056562,0.03029574569,0.0030467636399999997,0.00213711018
2012/13,2012,Six half terms,REG|E12000007,State-funded secondary,State-funded secondary,441,398868,138354678,7195563,5377509,1818054,0.052008099999999995,0.0388676,0.0131405,0.9479919,54412,0.1364161,2469,0.00619,0.028230660909999997,0.00392012043,0.0014216505199999999
2010/11,2010,Five half terms,REG|E12000004,State-funded secondary,State-funded secondary,293,257341,76646819,5022010,3853079,1168931,0.0655214,0.0502706,0.015250900000000001,0.9344786,50037,0.19443850000000001,2485,0.0096564,0.03545293902,0.0041942119,0.00143816797
2010/11,2010,Five half terms,REG|E12000005,Total,Total,2304,718389,210749692,12498792,10124736,2374056,0.0593063,0.0480415,0.011264799999999998,0.9406937,122153,0.1700374,4905,0.0068278,0.03472536036,0.00313605203,0.00166114122
2010/11,2010,Five half terms,REG|E12000006,State-funded secondary,State-funded secondary,422,342624,101551084,6654219,5338941,1315278,0.0655258,0.0525739,0.0129519,0.9344742,67007,0.19557009999999997,3381,0.009868,0.03817719957,0.0044390565,0.0015436565899999998
2010/11,2010,Five half terms,REG|E12000008,State-funded primary,State-funded primary,2618,540102,157515154,7516142,6601020,915122,0.04771690000000001,0.0419072,0.0058097,0.9522831,62325,0.11539490000000001,1265,0.0023422,0.03070743276,0.00257186048,0.0016472065899999998
2010/11,2010,Five half terms,REG|E12000009,Special,Special,90,6397,1852208,180070,147726,32344,0.09721909999999999,0.0797567,0.0174624,0.9027809,1848,0.2888854,220,0.0343911,0.04233379836,0.00991897238,0.00049400499
2010/11,2010,Five half terms,REG|E12000009,State-funded secondary,State-funded secondary,323,286580,85387914,5524966,4554851,970115,0.0647043,0.053343,0.011361300000000001,0.9352957,55078,0.1921907,2304,0.008039600000000001,0.03940793073,0.00464846817,0.00146423532
2011/12,2011,Five half terms,REG|E12000003,State-funded primary,State-funded primary,1813,357147,108066328,4793492,4007280,786212,0.044356900000000005,0.0370817,0.0072753,0.9556431,39094,0.1094619,1345,0.003766,0.026500363739999998,0.00254574209,0.0022664784199999998
2011/12,2011,Five half terms,REG|E12000005,State-funded primary,State-funded primary,1784,382496,115062005,5089680,4225344,864336,0.0442342,0.0367223,0.0075119,0.9557658,42144,0.1101815,1514,0.0039582,0.02703083437,0.00230259328,0.00194990518
2011/12,2011,Five half terms,REG|E12000008,State-funded secondary,State-funded secondary,476,447848,136940859,8234948,6518387,1716561,0.060135100000000004,0.047599999999999996,0.012535099999999999,0.9398649,77496,0.1730409,4333,0.0096752,0.03353225643,0.0040998428399999995,0.00139750109
2012/13,2012,Six half terms,REG|E12000005,State-funded primary,State-funded primary,1789,392897,138195874,6690086,5338388,1351698,0.0484102,0.0386291,0.009781,0.9515898,47416,0.12068300000000001,1488,0.0037873,0.02871812946,0.00223266434,0.0028937694600000004
2012/13,2012,Six half terms,REG|E12000007,State-funded primary,State-funded primary,1784,556066,197882365,8842772,6889009,1953763,0.044687000000000004,0.0348137,0.0098734,0.955313,58007,0.1043168,1767,0.0031777,0.02685352482,0.00243681139,0.00262659586
2007/08,2007,Five half terms,REG|E12000008,Special,Special,184,13400,3774089,382083,296682,85401,0.1012385,0.0786102,0.0226282,0.8987615,4001,0.2985821,513,0.0382836,0.040693528949999995,0.0095011008,0.00023926303999999998
2007/08,2007,Five half terms,REG|E12000008,State-funded secondary,State-funded secondary,504,460833,135412516,10108107,8153095,1955012,0.0746468,0.0602093,0.0144375,0.9253532,106045,0.2301159,6368,0.013818500000000001,0.03870325399,0.00419459749,0.00108161346
2007/08,2007,Five half terms,REG|E12000009,State-funded primary,State-funded primary,1918,323628,94239219,4822888,4423796,399092,0.051177099999999996,0.046942199999999996,0.0042349,0.9488229,42345,0.1308447,934,0.002886,0.03134889095,0.00280282459,0.0007235734800000001
2008/09,2008,Five half terms,REG|E12000002,State-funded primary,State-funded primary,2499,470891,140335047,7401486,6529269,872217,0.0527415,0.0465263,0.0062152,0.9472585,69708,0.1480343,1545,0.003281,0.03222321221,0.00261899652,0.0010402747099999999
2008/09,2008,Five half terms,REG|E12000003,Special,Special,86,6136,1780177,203151,160601,42550,0.1141184,0.0902163,0.023902100000000003,0.8858816,2071,0.3375163,290,0.0472621,0.049618661519999996,0.010516931739999999,0.00052017299
2008/09,2008,Five half terms,REG|E12000004,State-funded primary,State-funded primary,1661,293787,86017773,4487579,4019814,467765,0.0521704,0.0467324,0.005437999999999999,0.9478296,41718,0.1420008,1102,0.003751,0.03014986217,0.00253022128,0.00066001476
2008/09,2008,Five half terms,REG|E12000005,State-funded secondary,State-funded secondary,401,334205,98208378,7167947,5758197,1409750,0.0729871,0.0586324,0.0143547,0.9270129,77750,0.2326416,3430,0.010263199999999998,0.040647102430000005,0.004035602750000001,0.00114554382
2008/09,2008,Five half terms,REG|E12000007,State-funded primary,State-funded primary,1804,511832,146309315,8076603,6675070,1401533,0.0552022,0.045623,0.0095792,0.9447978,81688,0.1595992,2184,0.004267,0.03279569725,0.00278315841,0.00185012144
2008/09,2008,Five half terms,REG|E12000007,State-funded secondary,State-funded secondary,426,390097,113592552,7862763,6090617,1772146,0.069219,0.0536181,0.0156009,0.930781,83640,0.2144082,3828,0.0098129,0.03560736095,0.00473873498,0.00111698344
2008/09,2008,Five half terms,REG|E12000008,Total,Total,3315,1004359,294137596,18121131,15289176,2831955,0.0616077,0.0519797,0.009628,0.9383923,177279,0.17650960000000002,7511,0.0074784,0.03610311006,0.0034825265900000004,0.0011615108200000001
2008/09,2008,Five half terms,REG|E12000009,Total,Total,2323,616017,179673532,11001556,9521033,1480523,0.0612308,0.0529907,0.0082401,0.9387692,109205,0.177276,3829,0.006215699999999999,0.03706834794,0.0038196611000000003,0.00115662
2007/08,2007,Five half terms,LA|E06000008,Special,Special,3,198,57914,6471,5573,898,0.1117346,0.0962289,0.0155057,0.8882654,81,0.4090909,3,0.0151515,0.05416652278,0.00668232206,0.00079428118
2007/08,2007,Five half terms,LA|E06000008,State-funded secondary,State-funded secondary,10,9404,2755858,210732,168778,41954,0.0764669,0.0612434,0.015223599999999999,0.9235331,2301,0.2446831,126,0.0133986,0.04085914441,0.00406552152,0.0004942199500000001
2007/08,2007,Five half terms,LA|E08000016,Special,Special,2,328,76713,16996,12388,4608,0.2215531,0.161485,0.060068,0.7784469,185,0.5640244,80,0.2439024,0.04390390155999999,0.008851172550000001,0.00301122365
2007/08,2007,Five half terms,LA|E08000018,State-funded secondary,State-funded secondary,16,18353,5530291,444291,319895,124396,0.08033770000000001,0.0578442,0.0224936,0.9196622999999999,4476,0.2438838,366,0.0199422,0.03556358969,0.0036459202600000002,0.0017843545699999998
2007/08,2007,Five half terms,LA|E08000019,State-funded primary,State-funded primary,135,34010,10107945,565111,485240,79871,0.0559076,0.0480058,0.0079018,0.9440923999999999,5425,0.1595119,190,0.005586600000000001,0.03031516297,0.0028117485800000005,0.00116967395
2007/08,2007,Five half terms,LA|E08000032,State-funded primary,State-funded primary,158,41316,12258580,743896,617761,126135,0.0606837,0.0503942,0.0102895,0.9393163,7632,0.1847226,223,0.0053974,0.0286511162,0.00208490706,0.00156983925
2007/08,2007,Five half terms,LA|E08000036,State-funded secondary,State-funded secondary,18,20580,6190448,432293,342566,89727,0.0698323,0.0553378,0.014494400000000001,0.9301677,4652,0.2260447,125,0.0060739,0.03605151033,0.00357938553,0.0017688542099999999
2007/08,2007,Five half terms,LA|E06000013,Special,Special,2,215,63240,4848,4148,700,0.0766603,0.06559140000000001,0.0110689,0.9233397,40,0.1860465,3,0.0139535,0.04386464263,0.0059772296,0.0
2007/08,2007,Five half terms,LA|E06000013,State-funded secondary,State-funded secondary,13,10553,3072225,225828,186670,39158,0.0735063,0.0607605,0.0127458,0.9264937,2323,0.220127,169,0.016014399999999998,0.03755974904,0.00395967092,0.00099211484
2007/08,2007,Five half terms,LA|E06000014,Special,Special,2,153,44788,3017,2838,179,0.0673618,0.0633652,0.0039966,0.9326382,24,0.1568627,3,0.019607799999999998,0.038514780740000004,0.01190050906,0.0
2012/13,2012,Six half terms,REG|E12000008,State-funded secondary,State-funded secondary,478,443826,155180365,9221924,7249973,1971951,0.0594271,0.0467197,0.0127075,0.9405729,73240,0.16501960000000002,4108,0.009255900000000001,0.03442990355,0.00400559697,0.00172546959
2013/14,2013,Six half terms,REG|E12000002,Special,Special,159,11672,4009578,372490,282434,90056,0.0929001,0.0704398,0.0224602,0.9070999,3051,0.2613948,445,0.0381254,0.04066861899,0.00954589236,0.0012447693999999999
2013/14,2013,Six half terms,REG|E12000004,State-funded primary,State-funded primary,1641,313515,111294721,4257263,3346820,910443,0.0382522,0.0300717,0.0081805,0.9617478,24778,0.0790329,926,0.0029536000000000002,0.02306789556,0.0023387722,0.0031985434400000003
2013/14,2013,Six half terms,REG|E12000004,State-funded secondary,State-funded secondary,293,247300,86214755,4545371,3364401,1180970,0.0527215,0.0390235,0.013697999999999998,0.9472785,34377,0.1390093,2127,0.0086009,0.028677944979999998,0.0040438437700000005,0.00200304461
2012/13,2012,Six half terms,LA|E08000020,Special,Special,6,393,136096,12499,9340,3159,0.09183960000000001,0.068628,0.0232116,0.9081604,103,0.2620865,12,0.030534400000000003,0.044483305900000006,0.00898630379,7.347755e-05
2012/13,2012,Six half terms,LA|E08000022,Special,Special,6,506,179458,13759,10997,2762,0.0766698,0.061279,0.0153908,0.9233302,118,0.2332016,6,0.0118577,0.031740017159999995,0.00570049817,0.00472533963
2012/13,2012,Six half terms,LA|E08000023,Total,Total,59,17781,6355613,357330,320327,37003,0.0562227,0.050400600000000004,0.0058221,0.9437773,2812,0.1581463,62,0.0034869,0.03729018743,0.00262350776,0.00077223078
2012/13,2012,Six half terms,LA|E06000001,State-funded primary,State-funded primary,30,6744,2445578,123965,110303,13662,0.050689399999999996,0.045103,0.0055864,0.9493106,867,0.1285587,16,0.0023725,0.030848331149999998,0.0025658556,0.00101080399
2012/13,2012,Six half terms,LA|E06000004,Special,Special,3,403,141333,12173,9113,3060,0.0861299,0.0644789,0.021650999999999997,0.9138701,116,0.2878412,6,0.0148883,0.036707633739999995,0.009856155319999999,0.0017688721
2012/13,2012,Six half terms,LA|E06000004,Total,Total,74,24319,8626926,464110,373222,90888,0.0537978,0.0432625,0.010535399999999999,0.9462022,3376,0.1388215,88,0.0036186,0.030044885049999998,0.00329085934,0.0025429683800000003
2012/13,2012,Six half terms,LA|E06000005,Special,Special,1,206,73654,6665,4640,2025,0.09049070000000001,0.0629973,0.0274934,0.9095093,60,0.2912621,4,0.0194175,0.03923751595,0.008580660930000001,0.00271539903
2012/13,2012,Six half terms,LA|E08000014,Special,Special,6,462,163937,16142,13166,2976,0.0984647,0.08031129999999999,0.0181533,0.9015353,113,0.24458870000000002,18,0.038961,0.049634920730000004,0.01024783911,0.00012199808
2012/13,2012,Six half terms,LA|E08000006,State-funded primary,State-funded primary,76,16066,5765391,283806,230355,53451,0.0492258,0.0399548,0.009271,0.9507742,2054,0.1278476,67,0.0041703,0.02827787396,0.0027869749,0.00208728255
2012/13,2012,Six half terms,LA|E06000006,State-funded primary,State-funded primary,50,8407,3058038,147342,118030,29312,0.04818190000000001,0.0385966,0.0095852,0.9518181,938,0.1115737,12,0.0014274000000000001,0.03019027232,0.00205883642,0.00264777612
2009/10,2009,Five half terms,LA|E08000011,Special,Special,7,447,117808,12694,9308,3386,0.1077516,0.07900990000000001,0.0287417,0.8922483999999999,140,0.3131991,18,0.0402685,0.046949273390000004,0.009617343470000001,0.00047534972
2009/10,2009,Five half terms,LA|E08000012,State-funded primary,State-funded primary,131,28472,8368163,505577,431070,74507,0.0604167,0.0515131,0.008903600000000001,0.9395833,5633,0.1978435,111,0.0038986,0.03771974805,0.00187125896,0.0007464003700000001
2007/08,2007,Five half terms,LA|E08000020,State-funded primary,State-funded primary,69,12481,3735541,194295,179347,14948,0.052012499999999996,0.048011,0.0040016,0.9479875,1817,0.1455813,35,0.0028043,0.03323481124,0.00274899941,0.00017373655
2007/08,2007,Five half terms,LA|E08000024,Special,Special,7,476,138558,13456,12702,754,0.09711460000000001,0.0916728,0.0054418,0.9028854,138,0.289916,13,0.0273109,0.03763766798,0.00460456993,0.0
2007/08,2007,Five half terms,LA|E06000003,Special,Special,3,258,27788,2928,1978,950,0.1053692,0.0711818,0.0341874,0.8946308000000001,76,0.2945736,7,0.027131799999999998,0.030552756589999997,0.00845688787,0.0
2007/08,2007,Five half terms,LA|E06000003,State-funded secondary,State-funded secondary,11,9697,2892120,205751,171138,34613,0.0711419,0.0591739,0.011968000000000001,0.9288581,2219,0.2288337,95,0.0097968,0.04148583046,0.00403302768,0.0015258703
2007/08,2007,Five half terms,LA|E06000005,Special,Special,1,182,52254,5687,3914,1773,0.10883380000000001,0.0749034,0.0339304,0.8911662,59,0.3241758,9,0.0494505,0.041968079,0.010506372719999999,0.006602365369999999
2007/08,2007,Five half terms,LA|E06000005,State-funded primary,State-funded primary,30,7036,2045472,106404,96824,9580,0.0520193,0.0473358,0.0046835,0.9479807,1004,0.1426947,38,0.0054008,0.03202194897,0.00200051626,0.00063163905
2007/08,2007,Five half terms,LA|E08000011,State-funded secondary,State-funded secondary,11,9420,2501007,248807,159064,89743,0.09948270000000001,0.0636,0.035882700000000003,0.9005173,3081,0.3270701,254,0.0269639,0.04785792283,0.00355216919,0.00096601089
2007/08,2007,Five half terms,LA|E08000014,Total,Total,105,36147,10881371,642225,568185,74040,0.0590206,0.0522163,0.0068043,0.9409794,6259,0.1731541,214,0.0059203,0.03739501208,0.0032602509400000003,0.00060994152
2007/08,2007,Five half terms,LA|E08000015,Special,Special,12,910,264210,20290,16544,3746,0.076795,0.0626169,0.0141781,0.923205,215,0.23626370000000002,10,0.010989,0.03648234359,0.01280420877,3.784868e-05
2023/24,2023,Six half terms,NAT|E92000001,Special,Special,1089,139718,49433275,6432279,4795891,1636388,0.1301204,0.0970175,0.033103,0.8698796,51987,0.3720852,9368,0.0670493,0.053498397589999996,0.0097497283,0.00384257365
2022/23,2022,Six half terms,NAT|E92000001,Total,Total,21281,7396032,2521960516,185939045,124856472,61082573,0.073728,0.0495077,0.0242203,0.926272,1569303,0.2121817,150256,0.0203158,0.03725108002,0.00294035333,0.005102530720000001
2006/07,2006,Five half terms,REG|E12000002,Special,Special,168,11200,3218766,375663,295966,79697,0.1167103,0.09195009999999999,0.0247601,0.8832897,3587,0.3202679,548,0.048928599999999996,0.03773402602,0.01118938127,0.00017646513999999998
2006/07,2006,Five half terms,REG|E12000003,Special,Special,88,6135,1803397,188775,152013,36762,0.1046775,0.0842926,0.020384899999999997,0.8953225,1894,0.3087205,218,0.035533800000000004,0.041497241039999994,0.00914773619,0.00043251708
2006/07,2006,Five half terms,REG|E12000004,Special,Special,78,5146,1521438,148939,122671,26268,0.0978936,0.0806283,0.0172652,0.9021064,1509,0.2932375,172,0.033424,0.03579968425,0.01066951134,0.00037267375
2006/07,2006,Five half terms,REG|E12000004,State-funded primary,State-funded primary,1699,301947,89231088,4630942,4217673,413269,0.051898299999999994,0.047266899999999994,0.0046314,0.9481017,41992,0.1390708,1292,0.0042788999999999995,0.02818970447,0.00305106669,0.00042265539
2006/07,2006,Five half terms,REG|E12000004,State-funded secondary,State-funded secondary,303,269932,80951455,6354124,5046060,1308064,0.07849300000000001,0.0623344,0.016158600000000002,0.921507,66596,0.246714,4446,0.0164708,0.035376263469999995,0.0050511507200000005,0.0005492304
2006/07,2006,Five half terms,REG|E12000009,State-funded secondary,State-funded secondary,326,296505,87873968,6925680,5745135,1180545,0.0788138,0.0653793,0.0134345,0.9211862,74576,0.2515168,3915,0.013203800000000002,0.04243278282,0.005314565970000001,0.00089071885
2007/08,2007,Five half terms,REG|E12000002,Total,Total,3166,910676,269533734,17050970,14185570,2865400,0.063261,0.052629999999999996,0.010631,0.936739,170726,0.18747170000000002,8477,0.009308499999999999,0.03361464951,0.00338568381,0.00087658786
2007/08,2007,Five half terms,REG|E12000003,Total,Total,2256,670032,198229525,12936723,10524116,2412607,0.06526130000000001,0.053090599999999995,0.012170799999999999,0.9347387,128432,0.1916804,7269,0.0108487,0.03215628953,0.0033759400899999997,0.00103638951
2007/08,2007,Five half terms,REG|E12000004,State-funded primary,State-funded primary,1681,297830,87243567,4459903,4044748,415155,0.051120099999999995,0.0463616,0.0047586,0.9488799,40477,0.1359064,1217,0.0040862,0.028908366390000002,0.0025961914200000004,0.00051381439
2007/08,2007,Five half terms,REG|E12000006,Total,Total,2557,723160,212180231,13092094,11175590,1916504,0.061702700000000006,0.0526703,0.009032400000000001,0.9382973,128990,0.1783699,5806,0.0080287,0.03496069811,0.0035115476899999997,0.00109503604
2008/09,2008,Five half terms,REG|E12000003,State-funded primary,State-funded primary,1844,349478,103156195,5603553,4880847,722706,0.0543211,0.0473151,0.007005900000000001,0.9456789,53402,0.152805,1420,0.0040632,0.03068954802,0.00270440374,0.0013502921500000002
2006/07,2006,Five half terms,LA|E06000028,Total,Total,39,18330,5495528,390125,345409,44716,0.0709895,0.0628527,0.0081368,0.9290105,4130,0.22531369999999998,179,0.0097654,0.03691437838,0.0033399884400000003,0.00025402473
